,layer,filter,class_list,value
45,19,45,whole,0.0003907509385034289
154,19,154,whole,0.0003804804679488975
132,19,132,whole,0.0003772190659113536
133,19,133,whole,0.00037655820954631203
107,19,107,whole,0.00036798247660944135
211,19,211,whole,0.00036619750496400455
65,19,65,whole,0.0003436215736676839
201,19,201,whole,0.0003404720130874471
109,19,109,whole,0.0003309500365987916
92,19,92,whole,0.00031186400403362643
66,19,66,whole,0.0002992617168986773
207,19,207,whole,0.0002928557694928522
3,19,3,whole,0.0002925820146498733
13,19,13,whole,0.00028795088655603044
106,19,106,whole,0.0002739328374485055
139,19,139,whole,0.00026889484155540017
15,19,15,whole,0.0002683309193507894
220,19,220,whole,0.0002678273230155753
170,19,170,whole,0.00025815454083607283
98,19,98,whole,0.0002504625598453192
39,19,39,whole,0.0002497475729029947
251,19,251,whole,0.00023485663183951425
71,19,71,whole,0.0002313543879166536
164,19,164,whole,0.00022443049440835404
21,19,21,whole,0.00021708731676285857
81,19,81,whole,0.000211576491718171
82,19,82,whole,0.00021075686510602548
123,19,123,whole,0.00020014717329398525
150,19,150,whole,0.0001872425847613806
231,19,231,whole,0.0001839473795312224
245,19,245,whole,0.00018219777767555667
5,19,5,whole,0.00016555778027536834
208,19,208,whole,0.00016258686038302662
49,19,49,whole,0.00015571041323452563
156,19,156,whole,0.00014656361235330858
95,19,95,whole,0.0001417800721576821
148,19,148,whole,0.00013238365448378213
44,19,44,whole,0.00013033930493698505
35,19,35,whole,0.00013014624614488723
63,19,63,whole,0.00012351715929934066
184,19,184,whole,0.00011740608077731419
240,19,240,whole,0.00011514945901057805
157,19,157,whole,0.0001065436121958221
246,19,246,whole,0.00010565329794574212
74,19,74,whole,0.00010487902142163634
199,19,199,whole,9.539944323323244e-05
22,19,22,whole,8.217705953512539e-05
93,19,93,whole,6.764953543593856e-05
182,19,182,whole,5.53600420151807e-05
37,19,37,whole,5.4000311416324556e-05
17,19,17,whole,5.1573546102489214e-05
102,19,102,whole,5.073335346936026e-05
11,19,11,whole,5.036554884990697e-05
255,19,255,whole,3.8024914728392926e-05
111,19,111,whole,3.530396651381632e-05
190,19,190,whole,3.35591208491629e-05
91,19,91,whole,1.7427517434512274e-05
181,19,181,whole,1.05024883537115e-05
248,19,248,whole,-7.493670430277978e-06
237,19,237,whole,-9.989741982397056e-06
72,19,72,whole,-1.779739816811037e-05
161,19,161,whole,-2.4896709083347032e-05
48,19,48,whole,-3.068403073893892e-05
108,19,108,whole,-3.236279700736477e-05
26,19,26,whole,-4.599833369747224e-05
59,19,59,whole,-4.667867665683993e-05
162,19,162,whole,-4.7089338545085096e-05
230,19,230,whole,-6.829272188907803e-05
8,19,8,whole,-6.907826551253334e-05
206,19,206,whole,-7.522867621603491e-05
46,19,46,whole,-9.897907876841097e-05
233,19,233,whole,-0.00010891628122099559
160,19,160,whole,-0.00011694155183105491
32,19,32,whole,-0.0001230594118545921
118,19,118,whole,-0.0001299334579389292
235,19,235,whole,-0.00013854920549687005
52,19,52,whole,-0.00015786922526912458
77,19,77,whole,-0.00016246388024702702
242,19,242,whole,-0.00016843007507938218
152,19,152,whole,-0.0001941381401682635
67,19,67,whole,-0.00019468336029435386
250,19,250,whole,-0.00019659696866781818
225,19,225,whole,-0.000224706726963332
62,19,62,whole,-0.0002393139107825063
114,19,114,whole,-0.0002462764147163329
216,19,216,whole,-0.0002539660189889801
125,19,125,whole,-0.00026258084015899386
97,19,97,whole,-0.00027406761786535547
120,19,120,whole,-0.00027562713526829675
165,19,165,whole,-0.0002759831981636365
103,19,103,whole,-0.0002978549094436642
224,19,224,whole,-0.0003162556534145355
127,19,127,whole,-0.00031680411936408097
200,19,200,whole,-0.000327937419567937
136,19,136,whole,-0.0003402850709561929
222,19,222,whole,-0.00035670474548102316
141,19,141,whole,-0.00037462929571663225
218,19,218,whole,-0.00040161254071381815
166,19,166,whole,-0.0004023216102887678
27,19,27,whole,-0.0004090853092296882
56,19,56,whole,-0.00043930533379953697
210,19,210,whole,-0.00045405239713257
215,19,215,whole,-0.00046666500018831893
146,19,146,whole,-0.00048651097748065116
42,19,42,whole,-0.00048683756008440475
0,19,0,whole,-0.0004910654497564933
241,19,241,whole,-0.0005070824681999935
112,19,112,whole,-0.0005323393677852179
149,19,149,whole,-0.0005711956058216058
57,19,57,whole,-0.000606630702918955
192,19,192,whole,-0.0006072089642356674
54,19,54,whole,-0.0006229197032937994
78,19,78,whole,-0.000625713446883012
104,19,104,whole,-0.0006489190377003438
25,19,25,whole,-0.0006645944139699408
163,19,163,whole,-0.0006753799729830015
75,19,75,whole,-0.0006762081432608168
217,19,217,whole,-0.0006816874269648365
101,19,101,whole,-0.0006922175745532743
64,19,64,whole,-0.0006964848747346055
168,19,168,whole,-0.0007059288571852247
14,19,14,whole,-0.0007173067428146677
34,19,34,whole,-0.0007471830754326719
177,19,177,whole,-0.0007569950230975623
18,19,18,whole,-0.0008033960886214619
212,19,212,whole,-0.000810414360478021
189,19,189,whole,-0.0008225642703333143
243,19,243,whole,-0.0008317932435447503
135,19,135,whole,-0.0008566112878190303
33,19,33,whole,-0.0008848132038821583
194,19,194,whole,-0.0008880090588808847
236,19,236,whole,-0.0009204018926006436
214,19,214,whole,-0.0009724821572957548
191,19,191,whole,-0.001029048693424968
219,19,219,whole,-0.0010304078336103196
178,19,178,whole,-0.0010435810665474735
172,19,172,whole,-0.0010888035452577094
105,19,105,whole,-0.001142177927147554
69,19,69,whole,-0.0011466813976907073
180,19,180,whole,-0.0011693652883986512
119,19,119,whole,-0.0012022908347507166
173,19,173,whole,-0.0012633896795600107
142,19,142,whole,-0.0012913085534254983
76,19,76,whole,-0.0013042946256603305
253,19,253,whole,-0.0013719923454411048
61,19,61,whole,-0.0015193844727881536
244,19,244,whole,-0.0015302356131140908
10,19,10,whole,-0.0015625741881206078
232,19,232,whole,-0.0015904911277105562
53,19,53,whole,-0.0016374472155216379
238,19,238,whole,-0.0016466919180305826
153,19,153,whole,-0.0016778132068287286
29,19,29,whole,-0.0017986392494491338
89,19,89,whole,-0.0019027571296850588
171,19,171,whole,-0.001982754308650239
50,19,50,whole,-0.002112430879817956
147,19,147,whole,-0.002119337390222237
205,19,205,whole,-0.0021295244812249287
143,19,143,whole,-0.002195331940185886
9,19,9,whole,-0.002498450369769083
227,19,227,whole,-0.0025593728629095683
174,19,174,whole,-0.002693501516900697
100,19,100,whole,-0.0027473920964999447
87,19,87,whole,-0.0032071535112011577
213,19,213,whole,-0.003360265621957946
247,19,247,whole,-0.003794925440405787
110,19,110,whole,-0.0042907662104425546
7,19,7,whole,-0.004464937428131352
24,19,24,whole,-0.006544796822027972
70,19,70,whole,-0.011429062257054964
