,layer,filter,class_list,value
206,29,206,whole,0.0007640878007890148
17,29,17,whole,0.0007630960549579421
219,29,219,whole,0.0007593348354802633
228,29,228,whole,0.0007576475592147517
496,29,496,whole,0.0007409664806272276
319,29,319,whole,0.0007384112297112698
336,29,336,whole,0.0007173572932493635
210,29,210,whole,0.000710164184376272
78,29,78,whole,0.0007098895117747005
288,29,288,whole,0.000702665446921941
325,29,325,whole,0.0006967748393359934
358,29,358,whole,0.0006924382279397481
174,29,174,whole,0.0006886957725162245
14,29,14,whole,0.0006885418648887988
261,29,261,whole,0.0006821390569509621
197,29,197,whole,0.0006820925812900357
164,29,164,whole,0.0006805033436592999
431,29,431,whole,0.0006630000340760621
179,29,179,whole,0.0006591669714221187
476,29,476,whole,0.0006491963052131727
271,29,271,whole,0.0006466089456315696
377,29,377,whole,0.0006403616717707385
343,29,343,whole,0.0006246037881323588
349,29,349,whole,0.0006140213842506678
463,29,463,whole,0.0006093727290965654
54,29,54,whole,0.000605267930693207
334,29,334,whole,0.0005963549710210032
130,29,130,whole,0.0005919911154689061
94,29,94,whole,0.0005871779582959121
340,29,340,whole,0.0005870187357678195
264,29,264,whole,0.0005852092321727093
138,29,138,whole,0.000579903752452078
247,29,247,whole,0.0005774966600856087
57,29,57,whole,0.0005733504959262493
379,29,379,whole,0.0005689587929240105
380,29,380,whole,0.0005292751602713456
433,29,433,whole,0.0005211069402199329
212,29,212,whole,0.000514784831301902
337,29,337,whole,0.0004907508003868582
132,29,132,whole,0.00048620456640839475
86,29,86,whole,0.0004810158508248582
443,29,443,whole,0.00047491832198870676
328,29,328,whole,0.000473042629225062
232,29,232,whole,0.0004620861121330001
498,29,498,whole,0.00045975048300018605
436,29,436,whole,0.000445269182441386
391,29,391,whole,0.00044312487019068804
63,29,63,whole,0.00043976452526671905
100,29,100,whole,0.00043510563036998595
490,29,490,whole,0.00043124200918027154
448,29,448,whole,0.00041401340720464486
194,29,194,whole,0.0003852786534428762
466,29,466,whole,0.00038426498659831817
504,29,504,whole,0.0003728929142240866
366,29,366,whole,0.00036360902372888266
125,29,125,whole,0.0003553571327019422
25,29,25,whole,0.00034905965305051035
162,29,162,whole,0.0003454209533988924
198,29,198,whole,0.00034499402464162473
392,29,392,whole,0.00032054172001874556
236,29,236,whole,0.00031785070118254524
88,29,88,whole,0.00031409979926569007
160,29,160,whole,0.00031060722085725237
170,29,170,whole,0.0002764896452302298
49,29,49,whole,0.00027341600439696496
70,29,70,whole,0.0002592866687598594
72,29,72,whole,0.00025891410630036576
50,29,50,whole,0.0002490264500092635
139,29,139,whole,0.0002480918437270926
296,29,296,whole,0.00024290555207073387
218,29,218,whole,0.0002263537444686832
237,29,237,whole,0.0002245824839482
233,29,233,whole,0.00022209888658173424
60,29,60,whole,0.00022109919544747346
404,29,404,whole,0.0002184624903076152
439,29,439,whole,0.0002155200773499892
270,29,270,whole,0.00021324776093755533
37,29,37,whole,0.00021252100554928626
289,29,289,whole,0.0001983875627556947
485,29,485,whole,0.0001811536813824505
381,29,381,whole,0.00017127409390978117
246,29,246,whole,0.00016105946230569602
127,29,127,whole,0.00015396337437806147
284,29,284,whole,0.00014803192763718464
116,29,116,whole,0.00013944887675753514
283,29,283,whole,0.00013754202331697462
290,29,290,whole,0.0001234318251936037
294,29,294,whole,0.00011288459274097807
149,29,149,whole,0.00010757768554794907
497,29,497,whole,0.00010540313489072541
231,29,231,whole,9.657723781597905e-05
479,29,479,whole,9.443306464567971e-05
454,29,454,whole,7.023701744100137e-05
26,29,26,whole,6.71782223296025e-05
199,29,199,whole,6.255835667366401e-05
7,29,7,whole,5.441116794706021e-05
66,29,66,whole,5.396869762614518e-05
92,29,92,whole,5.36390468034267e-05
89,29,89,whole,4.636028601738432e-05
44,29,44,whole,4.303274208341985e-05
217,29,217,whole,3.922363775158248e-05
456,29,456,whole,3.654203379995797e-05
15,29,15,whole,3.636315641139885e-05
12,29,12,whole,2.6627835813982682e-05
153,29,153,whole,2.465714299859298e-05
134,29,134,whole,1.9736695795924494e-05
430,29,430,whole,1.4673524685871082e-05
230,29,230,whole,-3.662115439865155e-06
507,29,507,whole,-1.772573200766786e-05
68,29,68,whole,-2.910301857930427e-05
429,29,429,whole,-3.135193749562015e-05
189,29,189,whole,-3.208217960842495e-05
292,29,292,whole,-3.274469261155457e-05
76,29,76,whole,-3.6045719371217933e-05
480,29,480,whole,-3.817347857524925e-05
449,29,449,whole,-3.872695021111452e-05
487,29,487,whole,-4.068191176453996e-05
169,29,169,whole,-4.0973637815853656e-05
46,29,46,whole,-4.446547159972997e-05
424,29,424,whole,-4.980906078033956e-05
143,29,143,whole,-5.8611931217433715e-05
141,29,141,whole,-7.229737879092886e-05
501,29,501,whole,-7.936306835222978e-05
99,29,99,whole,-8.134820698341601e-05
23,29,23,whole,-8.368805843859991e-05
240,29,240,whole,-9.003641237191819e-05
322,29,322,whole,-9.248089762533655e-05
126,29,126,whole,-0.00010041347452053283
317,29,317,whole,-0.00010129219739147752
102,29,102,whole,-0.00011992440225294853
173,29,173,whole,-0.00012168280413075632
323,29,323,whole,-0.00012916466603400448
329,29,329,whole,-0.00015117177385404017
69,29,69,whole,-0.00015800378349940534
316,29,316,whole,-0.00017201988127752544
177,29,177,whole,-0.00017778456667500277
338,29,338,whole,-0.00017971034765754224
457,29,457,whole,-0.00019647084930233104
438,29,438,whole,-0.00020133794008158102
314,29,314,whole,-0.00020177150461168306
133,29,133,whole,-0.0002099192664878154
418,29,418,whole,-0.00021273623531329
208,29,208,whole,-0.0002161169761428442
42,29,42,whole,-0.00023233334933238527
505,29,505,whole,-0.00023319815542359595
35,29,35,whole,-0.0002552886240261748
58,29,58,whole,-0.0002634240124327502
417,29,417,whole,-0.0002659723158452263
124,29,124,whole,-0.0002666556191218857
484,29,484,whole,-0.0002708978062821656
269,29,269,whole,-0.0002746665667264084
277,29,277,whole,-0.00027664935255795555
147,29,147,whole,-0.0002818762721912533
21,29,21,whole,-0.0002825208061780728
423,29,423,whole,-0.00028709661370335016
52,29,52,whole,-0.0002893041171052015
445,29,445,whole,-0.0002895580052397585
421,29,421,whole,-0.00030003132452126514
333,29,333,whole,-0.0003136881167129464
148,29,148,whole,-0.00031832776843276005
342,29,342,whole,-0.00032298082368621694
303,29,303,whole,-0.00033232948840434954
91,29,91,whole,-0.0003483036300110676
301,29,301,whole,-0.00035684454220509575
419,29,419,whole,-0.0003601595273292721
20,29,20,whole,-0.0003662456413463187
223,29,223,whole,-0.0003880352249975974
180,29,180,whole,-0.00038908543831523286
330,29,330,whole,-0.0003923466638900218
10,29,10,whole,-0.00039410857687227835
29,29,29,whole,-0.00039485344793545633
275,29,275,whole,-0.0004212684313255454
185,29,185,whole,-0.00042603062756585463
394,29,394,whole,-0.00043516685926703975
18,29,18,whole,-0.00044124826596356876
258,29,258,whole,-0.0004489632945064451
502,29,502,whole,-0.00045390519387502524
106,29,106,whole,-0.0004615966760600712
81,29,81,whole,-0.0004705178083431915
85,29,85,whole,-0.00047117182139887713
451,29,451,whole,-0.0004788066504285246
150,29,150,whole,-0.0004828465856066078
117,29,117,whole,-0.0004918823001594224
506,29,506,whole,-0.0005002005494843191
34,29,34,whole,-0.0005041614152157408
372,29,372,whole,-0.0005055501437448012
260,29,260,whole,-0.0005056013907830815
263,29,263,whole,-0.0005223711984771118
482,29,482,whole,-0.0005363617987733908
384,29,384,whole,-0.0005363698857618557
59,29,59,whole,-0.0005420808346944972
387,29,387,whole,-0.000544547074760939
226,29,226,whole,-0.0005628207341159382
252,29,252,whole,-0.0005643587252405328
335,29,335,whole,-0.0005779667635814562
73,29,73,whole,-0.000587907434347924
435,29,435,whole,-0.000592735610372477
202,29,202,whole,-0.000599614527644805
47,29,47,whole,-0.0006019528666975228
360,29,360,whole,-0.0006036382906965931
74,29,74,whole,-0.0006065286205364804
243,29,243,whole,-0.0006180267593187286
272,29,272,whole,-0.0006236155829669246
241,29,241,whole,-0.0006249390578631682
184,29,184,whole,-0.000630827489357743
452,29,452,whole,-0.0006410100419404704
6,29,6,whole,-0.0006490793510779193
8,29,8,whole,-0.0006551175540949038
465,29,465,whole,-0.0006603839868506774
355,29,355,whole,-0.0006684895066067474
225,29,225,whole,-0.000680428573025426
84,29,84,whole,-0.0006815216779655806
172,29,172,whole,-0.0006892742497402725
238,29,238,whole,-0.0006894160847756277
474,29,474,whole,-0.0006980579934731158
168,29,168,whole,-0.0007003688396854719
495,29,495,whole,-0.0007115421134662268
348,29,348,whole,-0.0007258636160519267
481,29,481,whole,-0.0007355167588302372
373,29,373,whole,-0.0007470939964939399
477,29,477,whole,-0.0007511020986726409
361,29,361,whole,-0.0007644045944722958
45,29,45,whole,-0.0007716645945631577
181,29,181,whole,-0.0007754657136353727
508,29,508,whole,-0.0007897050282691193
163,29,163,whole,-0.0007955240894871261
167,29,167,whole,-0.0007961621238942578
359,29,359,whole,-0.0008145024141989147
442,29,442,whole,-0.000821282036161804
413,29,413,whole,-0.0008235453313428131
171,29,171,whole,-0.0008240632548353426
469,29,469,whole,-0.0008249877916218848
51,29,51,whole,-0.0008364907780680052
295,29,295,whole,-0.0008406314863176889
468,29,468,whole,-0.0008440800455913778
444,29,444,whole,-0.0008684880579639068
293,29,293,whole,-0.0008748581496315362
239,29,239,whole,-0.0008805911372122431
182,29,182,whole,-0.0008867116567286164
339,29,339,whole,-0.0008941371009458332
193,29,193,whole,-0.0009458453689143817
176,29,176,whole,-0.0009499041381745028
331,29,331,whole,-0.0009570305403286596
222,29,222,whole,-0.0009635656551496713
386,29,386,whole,-0.0009917690983208079
146,29,146,whole,-0.0009920569620301394
221,29,221,whole,-0.0009944442321384158
363,29,363,whole,-0.00100594493222361
254,29,254,whole,-0.0010067495685514131
401,29,401,whole,-0.0010309659177345862
159,29,159,whole,-0.0010381527176617448
362,29,362,whole,-0.0010592244301447077
145,29,145,whole,-0.0010593162743592712
397,29,397,whole,-0.0010762448280074216
370,29,370,whole,-0.0010831368631177424
393,29,393,whole,-0.0010850147152158627
374,29,374,whole,-0.0011056559691827762
256,29,256,whole,-0.0011234662703762056
80,29,80,whole,-0.0011420882052396596
369,29,369,whole,-0.0011519819334409082
13,29,13,whole,-0.0012207270814613785
376,29,376,whole,-0.0012280246782030275
266,29,266,whole,-0.001254020852310116
447,29,447,whole,-0.0012573002139976465
310,29,310,whole,-0.001277249468165724
459,29,459,whole,-0.0012932771988945079
1,29,1,whole,-0.0012985851928993843
211,29,211,whole,-0.0013062932046553572
352,29,352,whole,-0.0013277463109813265
213,29,213,whole,-0.0013348649805175789
55,29,55,whole,-0.0013380206083179636
276,29,276,whole,-0.0013425948604125113
282,29,282,whole,-0.0013452970659509173
33,29,33,whole,-0.0013472734062153855
472,29,472,whole,-0.0013769407844444787
40,29,40,whole,-0.001425540095202822
27,29,27,whole,-0.0014450777874586603
426,29,426,whole,-0.0014629244702486824
488,29,488,whole,-0.0014639097414248365
396,29,396,whole,-0.001466551082003632
382,29,382,whole,-0.001480471240019661
285,29,285,whole,-0.0014825826762573289
234,29,234,whole,-0.0015248680669011643
486,29,486,whole,-0.0015422807516292808
43,29,43,whole,-0.0015440418867954016
491,29,491,whole,-0.0015486776148451373
383,29,383,whole,-0.0015502373591096154
249,29,249,whole,-0.0015538149291388905
0,29,0,whole,-0.0015738066532723586
410,29,410,whole,-0.0015902511549940625
378,29,378,whole,-0.0016025215107577742
440,29,440,whole,-0.0016121568449800408
408,29,408,whole,-0.0016468654346292473
71,29,71,whole,-0.0016596314231997241
142,29,142,whole,-0.0017110121317965188
262,29,262,whole,-0.0017321452505436523
118,29,118,whole,-0.0017354672148141355
455,29,455,whole,-0.0017413246216710435
464,29,464,whole,-0.0017773977869167796
279,29,279,whole,-0.001796484530002488
405,29,405,whole,-0.0018302235827014116
251,29,251,whole,-0.0018385913393754768
368,29,368,whole,-0.0018731899667215313
104,29,104,whole,-0.0018936902722563446
123,29,123,whole,-0.0019440594667989937
388,29,388,whole,-0.001962884985466454
326,29,326,whole,-0.001991609257441899
191,29,191,whole,-0.0020384150915357816
278,29,278,whole,-0.0020472698178462686
437,29,437,whole,-0.0020561598452992656
97,29,97,whole,-0.002057428630743824
105,29,105,whole,-0.0020842429871422144
299,29,299,whole,-0.0021066973638417886
32,29,32,whole,-0.0021213119768425876
128,29,128,whole,-0.0021689369216467127
458,29,458,whole,-0.0022189076723056742
483,29,483,whole,-0.002258312997807416
16,29,16,whole,-0.0023040344991990523
478,29,478,whole,-0.0023842236715506423
371,29,371,whole,-0.002387177369990014
353,29,353,whole,-0.0024043714227070844
287,29,287,whole,-0.002426040275163468
420,29,420,whole,-0.0024758648559847626
461,29,461,whole,-0.002476190256482761
186,29,186,whole,-0.002502827109026469
347,29,347,whole,-0.0026595718153720944
321,29,321,whole,-0.002724315528239389
441,29,441,whole,-0.0027957060651371914
4,29,4,whole,-0.002818070880766231
245,29,245,whole,-0.002832394840188126
135,29,135,whole,-0.002934586612242697
224,29,224,whole,-0.0029594255044618806
286,29,286,whole,-0.0029807659883973408
265,29,265,whole,-0.0030027902350791363
302,29,302,whole,-0.003051000616498211
216,29,216,whole,-0.003074326796431588
131,29,131,whole,-0.0030795707309258236
101,29,101,whole,-0.003089708199041041
95,29,95,whole,-0.003151281788674594
471,29,471,whole,-0.0031973066410189975
215,29,215,whole,-0.0032048799526147873
9,29,9,whole,-0.0032327071525182103
345,29,345,whole,-0.003454302896199961
460,29,460,whole,-0.0034977341238403388
315,29,315,whole,-0.003526636273911812
161,29,161,whole,-0.0035473404296102623
395,29,395,whole,-0.003962754274952477
227,29,227,whole,-0.004236925038190278
509,29,509,whole,-0.004350742889309136
137,29,137,whole,-0.004355429818437789
122,29,122,whole,-0.004493534370201292
235,29,235,whole,-0.004529626739505638
416,29,416,whole,-0.004597908587628706
312,29,312,whole,-0.004870496043791176
434,29,434,whole,-0.005338650048702928
114,29,114,whole,-0.005624578619113542
157,29,157,whole,-0.006017606589585498
324,29,324,whole,-0.006798167667465944
96,29,96,whole,-0.006863049363636636
39,29,39,whole,-0.006902862211959045
