,layer,filter,class_list,value
451,29,451,0,3.1934489064755486e-05
332,29,332,0,3.155076138495749e-05
228,29,228,0,3.132264829724951e-05
170,29,170,0,3.125881926234753e-05
325,29,325,0,3.118371862649294e-05
327,29,327,0,3.079044745653014e-05
304,29,304,0,3.0788624555466715e-05
311,29,311,0,2.979304436747654e-05
11,29,11,0,2.9789881519759476e-05
15,29,15,0,2.9354061537800735e-05
284,29,284,0,2.9038719676721668e-05
485,29,485,0,2.805759514495909e-05
111,29,111,0,2.7570070788940358e-05
474,29,474,0,2.754860205873566e-05
57,29,57,0,2.7542509383760017e-05
77,29,77,0,2.6371610312536652e-05
343,29,343,0,2.632199999076379e-05
354,29,354,0,2.6312444570242288e-05
359,29,359,0,2.541957391164473e-05
165,29,165,0,2.5410089976285465e-05
246,29,246,0,2.4875964049353437e-05
132,29,132,0,2.482870874113141e-05
334,29,334,0,2.4005815352523553e-05
356,29,356,0,2.3899212934008763e-05
72,29,72,0,2.2859679502162944e-05
308,29,308,0,2.2596820396547644e-05
429,29,429,0,2.234232321703944e-05
65,29,65,0,2.2088838026090853e-05
454,29,454,0,2.0882694220714092e-05
28,29,28,0,2.044855952593183e-05
159,29,159,0,2.0380253285101624e-05
58,29,58,0,2.0362766295167754e-05
120,29,120,0,2.0359739495001695e-05
178,29,178,0,2.0308714121053394e-05
320,29,320,0,2.014626819356602e-05
423,29,423,0,1.9820006242909916e-05
466,29,466,0,1.8880852578229135e-05
504,29,504,0,1.847729329801373e-05
102,29,102,0,1.8472690398385615e-05
26,29,26,0,1.8054576182180425e-05
204,29,204,0,1.7312104211630874e-05
256,29,256,0,1.726037380201939e-05
300,29,300,0,1.7222808855887893e-05
291,29,291,0,1.6498367168005235e-05
442,29,442,0,1.596264639647238e-05
404,29,404,0,1.5795457148204407e-05
446,29,446,0,1.547785563944526e-05
70,29,70,0,1.454178047564092e-05
276,29,276,0,1.4100376715087126e-05
499,29,499,0,1.217183788086995e-05
230,29,230,0,1.19991910369599e-05
415,29,415,0,1.1566633454940245e-05
173,29,173,0,1.101357140818049e-05
294,29,294,0,1.0756590571459057e-05
253,29,253,0,1.0629763650282786e-05
422,29,422,0,1.0418979630755221e-05
200,29,200,0,1.0373172151756372e-05
445,29,445,0,9.782505956157373e-06
336,29,336,0,9.569074657056476e-06
391,29,391,0,9.265911707267982e-06
261,29,261,0,9.145951634426108e-06
98,29,98,0,9.026692844660289e-06
94,29,94,0,8.741534530087857e-06
49,29,49,0,7.493795017388117e-06
197,29,197,0,7.182119645987584e-06
236,29,236,0,6.397467228624887e-06
187,29,187,0,5.886622854700541e-06
494,29,494,0,5.436503995370767e-06
62,29,62,0,5.019794825966706e-06
217,29,217,0,4.300960911440832e-06
496,29,496,0,4.125633138041263e-06
237,29,237,0,4.019102123542506e-06
42,29,42,0,3.6323490532064184e-06
366,29,366,0,2.9521602676996215e-06
274,29,274,0,2.721051372911454e-06
421,29,421,0,2.6807365596459577e-06
417,29,417,0,2.3126601864875696e-06
130,29,130,0,2.2108112949892343e-06
282,29,282,0,2.135966476490836e-06
30,29,30,0,2.0624049459461167e-06
290,29,290,0,2.0001960581605973e-06
56,29,56,0,1.7030438255183356e-06
438,29,438,0,1.6631240006392823e-06
503,29,503,0,5.199035581604506e-07
14,29,14,0,4.3230646751268864e-07
430,29,430,0,3.0845616388885944e-07
247,29,247,0,2.8708000460175853e-07
179,29,179,0,2.027521979197644e-07
21,29,21,0,1.852031054627723e-07
202,29,202,0,1.2699631857238102e-08
463,29,463,0,-3.952822711705828e-07
150,29,150,0,-4.770918128338408e-07
500,29,500,0,-5.060301621728769e-07
490,29,490,0,-6.334462753221359e-07
84,29,84,0,-1.2431796280854002e-06
456,29,456,0,-1.5120484245456645e-06
19,29,19,0,-2.174630789653076e-06
381,29,381,0,-3.0571788302458104e-06
479,29,479,0,-3.364026772367801e-06
152,29,152,0,-3.7028226209656623e-06
176,29,176,0,-4.326388070308162e-06
46,29,46,0,-4.562822375353548e-06
7,29,7,0,-4.903762224761632e-06
153,29,153,0,-5.027992332207187e-06
469,29,469,0,-5.075474067028907e-06
212,29,212,0,-5.451161902492174e-06
251,29,251,0,-6.039415102776502e-06
405,29,405,0,-6.1812011222905914e-06
68,29,68,0,-6.7943553750171585e-06
460,29,460,0,-7.642554364695187e-06
40,29,40,0,-7.821330228197088e-06
194,29,194,0,-8.461688742700258e-06
424,29,424,0,-8.614021073749534e-06
233,29,233,0,-8.626056494298595e-06
281,29,281,0,-9.337188327818157e-06
146,29,146,0,-9.858345073854302e-06
338,29,338,0,-1.059418210617169e-05
427,29,427,0,-1.1341337492665193e-05
232,29,232,0,-1.1644012841394158e-05
262,29,262,0,-1.1706848345316434e-05
91,29,91,0,-1.1923945500980082e-05
413,29,413,0,-1.234385430882723e-05
449,29,449,0,-1.2652976676541527e-05
271,29,271,0,-1.2856751575551772e-05
140,29,140,0,-1.304027243035355e-05
25,29,25,0,-1.3199242920380883e-05
89,29,89,0,-1.3299186622062197e-05
317,29,317,0,-1.3694199674729735e-05
18,29,18,0,-1.3880090265239176e-05
37,29,37,0,-1.4909194846501883e-05
82,29,82,0,-1.5126167774137667e-05
470,29,470,0,-1.6005117532202907e-05
231,29,231,0,-1.6058013826025785e-05
64,29,64,0,-1.608314164189828e-05
20,29,20,0,-1.627098514060954e-05
376,29,376,0,-1.6974318658269372e-05
151,29,151,0,-1.7189804035666613e-05
124,29,124,0,-1.7586989315698798e-05
108,29,108,0,-1.8036415319744316e-05
67,29,67,0,-1.8665992557853617e-05
206,29,206,0,-1.8773016546869138e-05
303,29,303,0,-1.9337029512023208e-05
60,29,60,0,-1.9557366090705574e-05
367,29,367,0,-1.9709553914337707e-05
53,29,53,0,-1.9892209353822298e-05
333,29,333,0,-1.994366900613942e-05
80,29,80,0,-1.996102338608363e-05
418,29,418,0,-2.031350998451531e-05
195,29,195,0,-2.049896290113873e-05
164,29,164,0,-2.085742853530359e-05
134,29,134,0,-2.180085819228905e-05
138,29,138,0,-2.189271997056208e-05
3,29,3,0,-2.199746570625827e-05
85,29,85,0,-2.2049532818868567e-05
23,29,23,0,-2.305904437379658e-05
244,29,244,0,-2.3061331431628583e-05
162,29,162,0,-2.306826598468259e-05
505,29,505,0,-2.3307965487684436e-05
360,29,360,0,-2.3467165129764657e-05
346,29,346,0,-2.368386547444423e-05
149,29,149,0,-2.385281456113164e-05
35,29,35,0,-2.3913489534399535e-05
127,29,127,0,-2.406417090236035e-05
189,29,189,0,-2.4391377663190994e-05
468,29,468,0,-2.4731030297264756e-05
486,29,486,0,-2.483610678213344e-05
47,29,47,0,-2.544358648354228e-05
433,29,433,0,-2.5832150669358177e-05
73,29,73,0,-2.6181120899115838e-05
292,29,292,0,-2.767224005983948e-05
351,29,351,0,-2.8077452081887166e-05
167,29,167,0,-2.8388156837788613e-05
172,29,172,0,-2.8397372784472185e-05
54,29,54,0,-2.851603058371399e-05
2,29,2,0,-2.8572820443295567e-05
239,29,239,0,-2.9071163464389204e-05
141,29,141,0,-2.9146598927110023e-05
109,29,109,0,-2.9390474659296563e-05
248,29,248,0,-2.9939965719316675e-05
260,29,260,0,-3.0717449161654645e-05
69,29,69,0,-3.1305674865289566e-05
241,29,241,0,-3.1676057432861174e-05
17,29,17,0,-3.191950462321236e-05
339,29,339,0,-3.2146366849239436e-05
41,29,41,0,-3.215232763037479e-05
349,29,349,0,-3.2682853015475465e-05
373,29,373,0,-3.3449754640924034e-05
66,29,66,0,-3.361520435399834e-05
394,29,394,0,-3.388155250422242e-05
406,29,406,0,-3.422797105827602e-05
87,29,87,0,-3.4497624909501924e-05
88,29,88,0,-3.526167417680082e-05
268,29,268,0,-3.663804391125236e-05
426,29,426,0,-3.668027819935249e-05
221,29,221,0,-3.674492941738716e-05
436,29,436,0,-3.684275956595817e-05
269,29,269,0,-3.709058467070703e-05
331,29,331,0,-3.760622259404434e-05
374,29,374,0,-3.7638296638631276e-05
258,29,258,0,-3.818934898300874e-05
13,29,13,0,-3.824767535600682e-05
502,29,502,0,-3.917783832014798e-05
444,29,444,0,-3.957832953305207e-05
203,29,203,0,-4.0825381647435764e-05
508,29,508,0,-4.224455419400419e-05
352,29,352,0,-4.2342670029094086e-05
92,29,92,0,-4.2415289411756875e-05
475,29,475,0,-4.246407606030011e-05
412,29,412,0,-4.2484465787295814e-05
243,29,243,0,-4.2503468669119473e-05
185,29,185,0,-4.2587403172589244e-05
420,29,420,0,-4.320070817127597e-05
497,29,497,0,-4.344336031254503e-05
238,29,238,0,-4.353498973322933e-05
348,29,348,0,-4.3780349257727114e-05
59,29,59,0,-4.380238941998904e-05
117,29,117,0,-4.412435356392353e-05
428,29,428,0,-4.423181146688826e-05
386,29,386,0,-4.477563880634916e-05
22,29,22,0,-4.517824520865466e-05
472,29,472,0,-4.533974335789726e-05
337,29,337,0,-4.5511545412313395e-05
193,29,193,0,-4.581750943698504e-05
401,29,401,0,-4.6246872557509364e-05
74,29,74,0,-4.6751636643727056e-05
29,29,29,0,-4.6840332328124125e-05
177,29,177,0,-4.690588357613157e-05
270,29,270,0,-4.762722416727927e-05
353,29,353,0,-4.80709884236763e-05
223,29,223,0,-4.8089996846090163e-05
222,29,222,0,-4.862448124320906e-05
329,29,329,0,-4.918040113424116e-05
226,29,226,0,-4.9390432666907015e-05
264,29,264,0,-4.9596416361386006e-05
106,29,106,0,-4.9714719233096005e-05
392,29,392,0,-4.975744895767687e-05
95,29,95,0,-4.978585267436664e-05
481,29,481,0,-5.029821640689658e-05
125,29,125,0,-5.0431751672519454e-05
495,29,495,0,-5.165217135481015e-05
225,29,225,0,-5.2225268141292694e-05
147,29,147,0,-5.247425537378003e-05
240,29,240,0,-5.269640317615565e-05
43,29,43,0,-5.289844475118155e-05
211,29,211,0,-5.382225831583876e-05
328,29,328,0,-5.3866794609669366e-05
477,29,477,0,-5.419807378607144e-05
32,29,32,0,-5.427657640746375e-05
252,29,252,0,-5.527607112637556e-05
55,29,55,0,-5.587946608697214e-05
459,29,459,0,-5.6069334716113416e-05
387,29,387,0,-5.6671026163934714e-05
133,29,133,0,-5.736276873601343e-05
181,29,181,0,-5.801712273840742e-05
99,29,99,0,-5.8181009467217494e-05
100,29,100,0,-5.85458437025177e-05
126,29,126,0,-5.862016324746922e-05
63,29,63,0,-5.869258535605715e-05
314,29,314,0,-5.972157861564575e-05
272,29,272,0,-5.9764384725413676e-05
12,29,12,0,-6.025406868981342e-05
439,29,439,0,-6.0422723058095594e-05
182,29,182,0,-6.05481448581191e-05
1,29,1,0,-6.117402834929787e-05
410,29,410,0,-6.150762950346556e-05
467,29,467,0,-6.189302425887444e-05
452,29,452,0,-6.19542572077969e-05
213,29,213,0,-6.230360508255873e-05
335,29,335,0,-6.243549004339988e-05
188,29,188,0,-6.443393243739104e-05
448,29,448,0,-6.462173681605065e-05
382,29,382,0,-6.48137557085815e-05
501,29,501,0,-6.514730438784699e-05
279,29,279,0,-6.51876607438151e-05
319,29,319,0,-6.572809953589998e-05
288,29,288,0,-6.626741092102817e-05
409,29,409,0,-6.735518585752054e-05
52,29,52,0,-6.936715335745803e-05
254,29,254,0,-7.02308829880982e-05
205,29,205,0,-7.134456429765956e-05
361,29,361,0,-7.157159780867284e-05
118,29,118,0,-7.164738916016766e-05
81,29,81,0,-7.211894855163603e-05
283,29,283,0,-7.342175801313688e-05
103,29,103,0,-7.435313498342922e-05
344,29,344,0,-7.461380366022841e-05
393,29,393,0,-7.523833983689166e-05
411,29,411,0,-7.561518082372931e-05
148,29,148,0,-7.604535854192074e-05
135,29,135,0,-7.67307697480124e-05
340,29,340,0,-7.710487164472868e-05
128,29,128,0,-7.747943243091582e-05
379,29,379,0,-7.755547578076616e-05
484,29,484,0,-7.79217022548795e-05
323,29,323,0,-7.81490272222074e-05
168,29,168,0,-7.993340785575898e-05
166,29,166,0,-8.035795636025522e-05
384,29,384,0,-8.076226483442195e-05
184,29,184,0,-8.110746584788497e-05
277,29,277,0,-8.229005965247893e-05
249,29,249,0,-8.256410082547738e-05
33,29,33,0,-8.288323769565232e-05
34,29,34,0,-8.395789537747333e-05
289,29,289,0,-8.410698507507197e-05
208,29,208,0,-8.514182456320629e-05
321,29,321,0,-8.622436258944876e-05
8,29,8,0,-8.692223941869637e-05
245,29,245,0,-8.72579683129704e-05
488,29,488,0,-8.773288069994223e-05
447,29,447,0,-8.787506518675992e-05
116,29,116,0,-8.84055482905155e-05
218,29,218,0,-8.844880247138587e-05
362,29,362,0,-8.872152127161747e-05
370,29,370,0,-8.89114786363221e-05
487,29,487,0,-9.048405188879504e-05
358,29,358,0,-9.1789951552812e-05
326,29,326,0,-9.244853384051676e-05
129,29,129,0,-9.290248603806006e-05
105,29,105,0,-9.31972317286145e-05
123,29,123,0,-9.48484515106096e-05
199,29,199,0,-9.491621489952085e-05
458,29,458,0,-9.49355680533448e-05
265,29,265,0,-9.861196636425928e-05
372,29,372,0,-9.861820982451919e-05
347,29,347,0,-9.957737850150306e-05
145,29,145,0,-9.974935948887653e-05
71,29,71,0,-0.00010067744820858593
380,29,380,0,-0.00010263723717486295
482,29,482,0,-0.00010479077150601367
142,29,142,0,-0.00010503818056216696
163,29,163,0,-0.00010607210610958928
313,29,313,0,-0.00010684500368600691
191,29,191,0,-0.00010719386327345815
378,29,378,0,-0.00010791495628430514
396,29,396,0,-0.00010860581968878958
324,29,324,0,-0.00010871253309520101
457,29,457,0,-0.00010878196577328581
285,29,285,0,-0.00011465351511222855
216,29,216,0,-0.00011742240077767807
369,29,369,0,-0.00011910911696634274
45,29,45,0,-0.00011958457974544645
395,29,395,0,-0.00012162794884320593
295,29,295,0,-0.00012300821791412232
137,29,137,0,-0.00012403037685401185
286,29,286,0,-0.0001245228329249004
342,29,342,0,-0.00012510126923438448
97,29,97,0,-0.0001260754259730823
266,29,266,0,-0.0001265885108476472
0,29,0,0,-0.00012701976252442736
464,29,464,0,-0.00012723972202155487
101,29,101,0,-0.00012966497924717934
9,29,9,0,-0.00013131240104298226
506,29,506,0,-0.0001318348505826017
491,29,491,0,-0.00013468313481108664
355,29,355,0,-0.00013554513841200765
483,29,483,0,-0.00013713759918673185
455,29,455,0,-0.00013733994726302656
131,29,131,0,-0.00013813327758649407
293,29,293,0,-0.00014411952728590193
416,29,416,0,-0.00014486918347590417
316,29,316,0,-0.000144883976941923
461,29,461,0,-0.000145297858086757
471,29,471,0,-0.00014604171580716584
86,29,86,0,-0.0001461811968596183
257,29,257,0,-0.00014862416997121208
215,29,215,0,-0.0001506666321992256
383,29,383,0,-0.0001531278903167399
27,29,27,0,-0.00015567490236148007
312,29,312,0,-0.0001559726378411841
371,29,371,0,-0.00016435420394330657
234,29,234,0,-0.00016556151891515823
83,29,83,0,-0.00016681565829206323
139,29,139,0,-0.00016727890470806804
122,29,122,0,-0.00017054663316988793
278,29,278,0,-0.000171589465651234
4,29,4,0,-0.00017243777136584094
302,29,302,0,-0.00017604679281935098
465,29,465,0,-0.00018172390684166871
16,29,16,0,-0.00018207389485808134
441,29,441,0,-0.00019100549290099745
186,29,186,0,-0.00019408877574219607
440,29,440,0,-0.00019426068072357915
10,29,10,0,-0.00020932832756787034
227,29,227,0,-0.00021229632391670528
388,29,388,0,-0.00021344329753221204
330,29,330,0,-0.0002244985979229619
408,29,408,0,-0.00022574459049500283
478,29,478,0,-0.00023076766327078112
434,29,434,0,-0.00023889328118326114
114,29,114,0,-0.000244297702337537
297,29,297,0,-0.00024929405920433024
235,29,235,0,-0.00025324168983202887
39,29,39,0,-0.0002596001589755814
161,29,161,0,-0.000274906000783115
419,29,419,0,-0.0003107750437834622
275,29,275,0,-0.0003615858363459123
157,29,157,0,-0.00038464689278034926
315,29,315,0,-0.00040357292940084165
287,29,287,0,-0.00040933633925896993
