,layer,filter,class_list,value
213,16,213,whole,0.0007494715602306805
166,16,166,whole,0.0007463671583727595
5,16,5,whole,0.0007368839842872026
94,16,94,whole,0.0007338114789354071
252,16,252,whole,0.0007025405761653052
96,16,96,whole,0.0006723384709753823
92,16,92,whole,0.0006655630099827522
68,16,68,whole,0.0006041783874768899
29,16,29,whole,0.000598860731049056
87,16,87,whole,0.0005716153529926216
32,16,32,whole,0.0005705464619166109
43,16,43,whole,0.0005668496866903076
38,16,38,whole,0.0005626943907481662
86,16,86,whole,0.0005433635570482483
49,16,49,whole,0.0005356876397010699
90,16,90,whole,0.0005283519508758651
235,16,235,whole,0.0005169142789552324
226,16,226,whole,0.0004974506767587008
209,16,209,whole,0.0004865313994988626
60,16,60,whole,0.0004719220876455048
74,16,74,whole,0.0004400241240814614
9,16,9,whole,0.0004344120412154293
83,16,83,whole,0.00043272157247100485
6,16,6,whole,0.0004159714572163197
170,16,170,whole,0.00041488105112750043
239,16,239,whole,0.00041322182839013087
186,16,186,whole,0.0004092856312022642
253,16,253,whole,0.0003831799645139707
107,16,107,whole,0.0003695717908541184
225,16,225,whole,0.0003588723960601957
139,16,139,whole,0.00035067451040614415
56,16,56,whole,0.00034930957210917764
127,16,127,whole,0.00033262940559478804
70,16,70,whole,0.00032156857147447456
177,16,177,whole,0.0003002706428108794
0,16,0,whole,0.000300054847980194
71,16,71,whole,0.0002912363471901373
196,16,196,whole,0.0002871646745555549
30,16,30,whole,0.0002774902946412923
132,16,132,whole,0.0002700330541261977
75,16,75,whole,0.00026967748764125465
54,16,54,whole,0.00026928824978150994
67,16,67,whole,0.0002515139283648303
103,16,103,whole,0.0002447567916982255
215,16,215,whole,0.00022874914446141303
227,16,227,whole,0.00022659572703880013
140,16,140,whole,0.0002248106589304773
172,16,172,whole,0.00022449308633141145
159,16,159,whole,0.00020584916876397326
199,16,199,whole,0.00020192648160275326
98,16,98,whole,0.00019097108592127445
173,16,173,whole,0.0001775683253443649
50,16,50,whole,0.00017067017414164963
201,16,201,whole,0.00015107001468669224
134,16,134,whole,0.0001442816648862517
214,16,214,whole,0.00013115918239581177
217,16,217,whole,0.00012821139036215055
133,16,133,whole,0.00011913763850257767
249,16,249,whole,0.00010837077471109223
66,16,66,whole,0.00010446852889398426
153,16,153,whole,7.779133958935521e-05
131,16,131,whole,7.441151879434024e-05
230,16,230,whole,7.403884256388041e-05
221,16,221,whole,6.22575626904054e-05
85,16,85,whole,6.101946084278329e-05
245,16,245,whole,5.67577437226089e-05
108,16,108,whole,5.061784261568458e-05
250,16,250,whole,3.533152418814071e-05
37,16,37,whole,3.2281495361723494e-05
192,16,192,whole,2.7617532242790365e-05
162,16,162,whole,2.7558565153722936e-05
125,16,125,whole,2.7113055718601837e-05
57,16,57,whole,2.7103090383995015e-05
99,16,99,whole,2.3466374904858746e-05
25,16,25,whole,2.3108820339413782e-05
176,16,176,whole,2.0483179850711018e-05
231,16,231,whole,2.022689062423442e-05
174,16,174,whole,1.4795762447629487e-05
45,16,45,whole,1.3769479550895802e-05
148,16,148,whole,1.0250603833534845e-05
220,16,220,whole,6.716211720905968e-06
198,16,198,whole,4.116778923356968e-06
52,16,52,whole,4.116674906427115e-06
65,16,65,whole,2.8273496324866074e-06
113,16,113,whole,9.9423857204809e-07
44,16,44,whole,1.0401692985365429e-10
19,16,19,whole,0.0
152,16,152,whole,0.0
224,16,224,whole,0.0
151,16,151,whole,-1.4972521461452394e-06
76,16,76,whole,-2.6317566867196317e-06
219,16,219,whole,-2.769637056449837e-06
212,16,212,whole,-5.896948365457686e-06
149,16,149,whole,-1.1081848400906758e-05
13,16,13,whole,-1.4216565142409748e-05
175,16,175,whole,-1.721556950600167e-05
236,16,236,whole,-1.7622870245134064e-05
31,16,31,whole,-2.208058229044019e-05
156,16,156,whole,-2.495756073431776e-05
130,16,130,whole,-3.410473440947038e-05
146,16,146,whole,-4.199956957182387e-05
216,16,216,whole,-4.415388839944794e-05
114,16,114,whole,-4.7400762868251425e-05
26,16,26,whole,-4.8474875857085206e-05
126,16,126,whole,-5.316146969229565e-05
247,16,247,whole,-5.42296048844002e-05
169,16,169,whole,-5.612495964621251e-05
218,16,218,whole,-6.158017270060442e-05
24,16,24,whole,-6.390583623119713e-05
232,16,232,whole,-6.773359205317838e-05
228,16,228,whole,-7.358063059000274e-05
211,16,211,whole,-9.747400372526463e-05
207,16,207,whole,-9.937576764744195e-05
171,16,171,whole,-0.00010631451013048024
136,16,136,whole,-0.00010761052941773646
104,16,104,whole,-0.00011354570492476514
39,16,39,whole,-0.00012131172414744625
89,16,89,whole,-0.00012519883550002887
46,16,46,whole,-0.00012545968837315255
223,16,223,whole,-0.00013393964820726536
91,16,91,whole,-0.0001494804455185959
11,16,11,whole,-0.0001606218609257686
188,16,188,whole,-0.00017444931011986316
62,16,62,whole,-0.00017698634162792974
238,16,238,whole,-0.00019031539347989947
244,16,244,whole,-0.0002090584246539035
142,16,142,whole,-0.00021773447525072799
16,16,16,whole,-0.00022169892428059115
112,16,112,whole,-0.00022237943204824056
111,16,111,whole,-0.00024052516629313676
147,16,147,whole,-0.0003139603253981511
184,16,184,whole,-0.00031509870305325893
163,16,163,whole,-0.0003154852943074523
135,16,135,whole,-0.00034282180515057435
23,16,23,whole,-0.00038145264734522637
195,16,195,whole,-0.00045336148598401627
183,16,183,whole,-0.0004642178701144882
2,16,2,whole,-0.00048337197140391295
204,16,204,whole,-0.0005170114680157409
97,16,97,whole,-0.0005281160311181903
197,16,197,whole,-0.0005928339815401317
160,16,160,whole,-0.0006141224336207518
180,16,180,whole,-0.0006254840411340797
102,16,102,whole,-0.0006397753119068344
206,16,206,whole,-0.0006429672813252931
21,16,21,whole,-0.0006545467182641063
145,16,145,whole,-0.0007158907456229537
72,16,72,whole,-0.0007321507008387275
47,16,47,whole,-0.0007658317816367013
202,16,202,whole,-0.0008035180158188556
84,16,84,whole,-0.0008602906387345975
254,16,254,whole,-0.0008631825098273833
240,16,240,whole,-0.0009194476899309873
35,16,35,whole,-0.0009245731613500086
63,16,63,whole,-0.0009492844108960685
41,16,41,whole,-0.0009659682288640128
181,16,181,whole,-0.0009760802811954076
109,16,109,whole,-0.0009919061911469827
115,16,115,whole,-0.001042228618447769
33,16,33,whole,-0.001114015063355013
69,16,69,whole,-0.0011568890924751971
210,16,210,whole,-0.0012109472041515242
200,16,200,whole,-0.00127874629713113
203,16,203,whole,-0.0013398091442494646
189,16,189,whole,-0.0013699802118030643
101,16,101,whole,-0.0013769054293586644
100,16,100,whole,-0.001390973399459077
7,16,7,whole,-0.0013974665679573552
154,16,154,whole,-0.0015529112838851087
22,16,22,whole,-0.0015536905433104914
237,16,237,whole,-0.0015892214528880045
88,16,88,whole,-0.0016153644382254368
4,16,4,whole,-0.001658907887215067
80,16,80,whole,-0.001686494097273282
179,16,179,whole,-0.0017580584275995188
242,16,242,whole,-0.0018074108309271207
8,16,8,whole,-0.0018528710013699956
27,16,27,whole,-0.002020347732307815
81,16,81,whole,-0.00214056147862439
58,16,58,whole,-0.002162108238618098
120,16,120,whole,-0.0022159613351353372
178,16,178,whole,-0.0023680941376814607
36,16,36,whole,-0.002369270403131427
255,16,255,whole,-0.0026832640654313395
110,16,110,whole,-0.0029122983796483004
138,16,138,whole,-0.0029466632479042926
157,16,157,whole,-0.0030643560703248634
194,16,194,whole,-0.004767359764352867
